Thaddeus Young,73,73,33.0,15.1,2.4,6.6,9.0,1.9,1.5,0.5,1.9,2.5,1.0
Sean Kilpatrick,23,0,23.2,13.8,0.4,1.7,2.2,1.1,0.4,0.1,1.2,1.3,1.0
Jarrett Jack,32,32,32.1,12.8,0.3,4.0,4.3,7.4,1.1,0.2,2.9,2.4,2.5
Joe Johnson,57,57,33.9,11.8,0.6,3.3,3.9,4.1,0.7,0.0,2.0,1.8,2.0
Bojan Bogdanovic,79,39,26.8,11.2,0.5,2.8,3.2,1.3,0.4,0.1,1.5,1.5,0.9
Wayne Ellington,76,41,21.3,7.7,0.3,2.0,2.3,1.1,0.6,0.1,0.6,1.1,1.8
Shane Larkin,78,17,22.4,7.3,0.4,1.9,2.3,4.4,1.2,0.2,1.9,1.6,2.3
Donald Sloan,61,33,21.6,7.0,0.3,2.6,2.8,4.4,0.5,0.1,1.3,1.2,3.4
Andrea Bargnani,46,0,13.8,6.6,0.6,1.5,2.1,0.4,0.1,0.2,0.6,1.3,0.7
Henry Sims,14,4,18.8,6.5,1.5,3.6,5.1,0.6,0.6,1.0,0.9,2.6,0.8
Markel Brown,62,6,15.8,5.9,0.4,1.6,2.0,1.5,0.6,0.2,0.9,1.5,1.7
Rondae Hollis Jefferson,29,17,21.2,5.8,1.3,4.0,5.3,1.5,1.3,0.6,0.9,2.1,1.7
Willie Reed,39,2,10.9,4.7,1.3,1.9,3.1,0.3,0.2,0.8,0.4,1.2,0.6
Chris McCullough,24,4,15.1,4.7,1.0,1.8,2.8,0.4,1.2,0.5,0.6,1.6,0.6
Thomas Robinson,71,7,12.9,4.3,1.9,3.1,5.1,0.6,0.5,0.5,1.0,1.6,0.7
Sergey Karasev,40,5,10.0,2.4,0.2,1.3,1.5,0.9,0.2,0.1,0.6,0.7,1.6
LeBron James,76,76,35.6,25.3,1.5,6.0,7.4,6.8,1.4,0.6,3.3,1.9,2.1
Kyrie Irving,53,53,31.5,19.6,0.8,2.1,3.0,4.7,1.1,0.3,2.3,2.0,2.0
Kevin Love,77,77,31.5,16.0,1.9,8.0,9.9,2.4,0.8,0.5,1.8,2.1,1.3
Dahntay Jones,1,0,42.0,13.0,1.0,4.0,5.0,2.0,1.0,2.0,0.0,6.0,INF
JR Smith,77,77,30.7,12.4,0.6,2.3,2.8,1.7,1.1,0.3,0.8,2.6,2.2
Mo Williams,41,14,18.2,8.2,0.1,1.6,1.8,2.4,0.3,0.1,1.4,1.5,1.7
Tristan Thompson,82,34,27.7,7.8,3.3,5.7,9.0,0.8,0.5,0.6,0.7,2.5,1.0
Channing Frye,26,3,17.2,7.5,0.5,3.1,3.6,1.0,0.3,0.3,0.5,2.2,2.0
Matthew Dellavedova,76,14,24.6,7.5,0.4,1.7,2.1,4.4,0.6,0.1,1.5,2.3,2.9
Timofey Mozgov,76,48,17.4,6.3,1.4,3.0,4.4,0.4,0.3,0.8,0.9,2.1,0.5
Iman Shumpert,54,5,24.4,5.8,0.6,3.2,3.8,1.7,1.0,0.4,1.1,2.2,1.6
Richard Jefferson,74,5,17.9,5.5,0.2,1.5,1.7,0.8,0.4,0.2,0.6,1.7,1.4
Jordan McRae,15,1,7.5,4.1,0.1,0.7,0.8,1.0,0.0,0.1,0.6,0.7,1.7
James Jones,48,0,9.6,3.7,0.2,0.9,1.0,0.3,0.2,0.2,0.3,1.0,1.1
Jared Cunningham,40,3,8.9,2.6,0.1,0.7,0.7,0.5,0.3,0.1,0.5,0.9,1.1
Anderson Varejao,31,0,10.0,2.6,0.8,2.2,2.9,0.6,0.4,0.2,0.5,1.1,1.3
Sasha Kaun,25,0,3.8,0.9,0.5,0.6,1.0,0.1,0.2,0.2,0.3,0.4,0.4
Joe Harris,5,0,3.0,0.6,0.0,0.6,0.6,0.4,0.0,0.0,0.2,0.2,2.0
Kemba Walker,81,81,35.6,20.9,0.7,3.7,4.4,5.2,1.6,0.5,2.1,1.4,2.5
Nicolas Batum,70,70,35.0,14.9,0.8,5.3,6.1,5.8,0.9,0.6,2.9,1.6,2.0
Michael Kidd-Gilchrist,7,7,29.3,12.7,1.7,4.7,6.4,1.3,0.4,0.4,1.1,1.3,1.1
Al Jefferson,47,18,23.3,12.0,1.2,5.2,6.4,1.5,0.6,0.9,0.7,2.5,2.1
Jeremy Lin,78,13,26.3,11.7,0.5,2.7,3.2,3.0,0.7,0.5,1.9,2.1,1.6
Marvin Williams,81,81,28.9,11.7,1.6,4.9,6.4,1.4,0.7,1.0,0.8,1.6,1.8
Courtney Lee,28,28,30.2,8.9,0.4,2.8,3.1,2.1,1.2,0.4,0.8,2.0,2.6
Jeremy Lamb,66,0,18.6,8.8,0.7,3.2,3.8,1.2,0.6,0.5,0.8,1.6,1.5
Cody Zeller,73,60,24.3,8.7,1.9,4.3,6.2,1.0,0.8,0.9,0.9,2.8,1.0
Frank Kaminsky,81,3,21.1,7.5,0.9,3.3,4.1,1.2,0.5,0.5,0.7,1.6,1.7
Spencer Hawes,57,6,18.2,6.0,0.9,3.4,4.3,1.9,0.4,0.5,1.0,1.9,1.9
P.J. Hairston,48,43,19.5,6.0,0.4,2.3,2.7,0.6,0.5,0.1,0.5,2.2,1.2
Troy Daniels,43,0,11.1,5.6,0.2,1.2,1.3,0.5,0.3,0.1,0.6,0.9,0.9
Brian Roberts,30,0,11.1,4.8,0.1,0.8,1.0,1.3,0.2,0.0,0.5,0.8,2.4
Tyler Hansbrough,44,0,7.8,2.4,0.9,1.1,2.0,0.2,0.3,0.2,0.3,1.3,0.7
Jorge Gutierrez,12,0,5.3,1.8,0.0,0.6,0.6,1.4,0.3,0.0,0.5,0.3,2.8
Aaron Harrison,21,0,4.4,0.9,0.2,0.5,0.7,0.1,0.3,0.0,0.2,0.5,0.5
Carmelo Anthony,72,72,35.1,21.8,1.4,6.4,7.7,4.2,0.9,0.5,2.4,2.5,1.7
Kristaps Porzingis,72,72,28.4,14.3,1.8,5.5,7.3,1.3,0.7,1.9,1.7,2.8,0.8
Arron Afflalo,71,57,33.4,12.8,0.3,3.4,3.7,2.0,0.4,0.1,1.2,2.0,1.8
Robin Lopez,82,82,27.1,10.3,3.3,4.1,7.3,1.4,0.2,1.6,1.6,2.2,0.9
Derrick Williams,80,9,17.9,9.3,0.6,3.1,3.7,0.9,0.4,0.1,0.8,0.9,1.2
Lance Thomas,59,5,22.3,8.2,0.6,1.6,2.2,0.9,0.4,0.1,1.0,1.8,0.9
Langston Galloway,82,7,24.8,7.6,0.5,3.0,3.5,2.5,0.9,0.3,0.7,2.2,3.4
Jose Calderon,72,72,28.1,7.6,0.3,2.9,3.2,4.1,0.9,0.1,1.2,1.9,3.4
Jerian Grant,76,6,16.6,5.6,0.3,1.6,1.9,2.3,0.7,0.1,1.1,1.3,2.0
Sasha Vujacic,61,25,14.9,4.9,0.4,2.0,2.4,1.4,0.6,0.1,0.7,1.4,1.9
Kyle O'Quinn,65,1,11.8,4.8,1.2,2.7,3.8,1.1,0.3,0.8,0.9,1.6,1.2
Kevin Seraphin,48,0,11.0,3.9,0.6,2.0,2.6,1.0,0.2,0.8,0.9,1.4,1.1
Jimmer Fredette,2,0,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
Thanasis Antetokounmpo,2,0,3.0,3.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0
Cleanthony Early,17,2,9.1,1.8,0.2,1.3,1.5,0.4,0.1,0.2,0.5,0.9,0.7
Lou Amundson,29,0,7.0,1.8,0.8,0.9,1.7,0.4,0.2,0.2,0.5,1.5,0.8
Reggie Jackson,79,79,30.7,18.8,0.7,2.5,3.2,6.2,0.7,0.1,2.8,2.4,2.2
Tobias Harris,27,25,33.4,16.6,0.9,5.3,6.2,2.6,0.7,0.4,1.1,2.3,2.3
Andre Drummond,81,81,32.9,16.2,4.9,9.9,14.8,0.8,1.5,1.4,1.9,3.0,0.4
Kentavious Caldwell-Pope,76,76,36.7,14.5,0.9,2.8,3.7,1.8,1.4,0.2,1.4,2.2,1.3
Marcus Morris Sr.,80,80,35.7,14.1,1.1,3.9,5.1,2.5,0.8,0.3,1.8,2.1,1.4
Ersan Ilyasova,52,52,27.6,11.3,1.9,3.5,5.4,1.1,0.7,0.5,1.1,2.3,0.9
Stanley Johnson,73,6,23.1,8.1,0.8,3.4,4.2,1.6,0.8,0.2,1.6,2.4,1.0
Jodie Meeks,3,0,14.3,7.3,0.3,1.3,1.7,1.0,0.0,0.0,0.3,0.7,3.0
Brandon Jennings,23,1,18.1,6.8,0.2,1.8,2.0,3.0,0.5,0.1,1.0,1.0,3.2
Aron Baynes,81,1,15.2,6.3,1.7,3.0,4.7,0.6,0.3,0.6,0.8,1.9,0.8
Anthony Tolliver,72,5,18.6,5.3,0.5,2.6,3.2,0.7,0.4,0.2,0.4,1.2,1.9
Spencer Dinwiddie,12,0,13.3,4.8,0.3,1.1,1.4,1.8,0.3,0.0,0.6,1.7,3.1
Steve Blake,58,2,17.0,4.4,0.2,1.4,1.5,3.4,0.4,0.1,1.4,1.2,2.5
Darrun Hilliard,38,2,10.1,4.0,0.1,1.1,1.2,0.7,0.2,0.0,0.5,0.7,1.4
Reggie Bullock Jr.,37,0,11.6,3.3,0.4,1.5,1.8,0.7,0.3,0.1,0.2,0.8,3.4
Justin Harper,5,0,7.0,2.6,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.6,0.0
Joel Anthony,19,0,5.1,0.9,0.4,0.7,1.1,0.1,0.1,0.6,0.1,0.8,0.5
Chris Bosh,53,53,33.5,19.1,0.9,6.5,7.4,2.4,0.7,0.6,1.5,1.9,1.6
Dwyane Wade,74,73,30.5,19.0,1.1,3.0,4.1,4.6,1.1,0.6,2.7,1.6,1.7
Hassan Whiteside,73,43,29.1,14.2,3.3,8.6,11.8,0.4,0.6,3.7,1.9,2.8,0.2
Goran Dragic,72,72,32.8,14.1,0.8,3.1,3.8,5.8,1.0,0.2,2.6,2.6,2.3
Joe Johnson,24,24,32.0,13.4,0.6,2.2,2.8,3.6,0.9,0.1,1.8,1.9,2.0
Luol Deng,74,73,32.4,12.3,1.5,4.5,6.0,1.9,1.0,0.4,1.1,1.6,1.7
Gerald Green,69,14,22.6,8.9,0.4,2.0,2.4,0.8,0.6,0.3,0.7,1.8,1.2
Tyler Johnson,36,5,24.0,8.7,0.8,2.3,3.0,2.2,0.7,0.4,1.3,1.8,1.7
Josh Richardson,52,2,21.3,6.6,0.4,1.7,2.1,1.4,0.7,0.5,0.7,2.1,2.1
Justise Winslow,78,8,28.6,6.4,1.0,4.1,5.2,1.5,0.9,0.3,1.2,2.4,1.2
Amar'e Stoudemire,52,36,14.7,5.8,1.3,3.0,4.3,0.5,0.3,0.8,0.9,1.8,0.6
Mario Chalmers,6,0,20.0,5.5,0.2,2.2,2.3,3.2,1.3,0.2,1.5,2.7,2.1
Beno Udrih,36,5,16.3,4.4,0.2,1.6,1.8,2.5,0.3,0.0,1.2,1.1,2.1
Josh McRoberts,42,1,14.2,3.6,0.5,2.0,2.5,1.9,0.4,0.2,0.7,1.6,2.7
Briante Weber,1,0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,INF
Chris Andersen,7,1,5.1,1.9,0.4,0.9,1.3,0.4,0.1,0.4,0.3,0.6,1.5
Udonis Haslem,37,0,7.0,1.6,0.3,1.8,2.0,0.4,0.1,0.1,0.1,0.7,2.8
Jarnell Stokes,5,0,2.8,1.4,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.2,INF
James Ennis III,3,0,2.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,INF
Jahlil Okafor,53,48,30.0,17.5,2.3,4.7,7.0,1.2,0.4,1.2,2.3,2.6,0.5
Ish Smith,50,50,32.4,14.7,0.6,3.7,4.3,7.0,1.3,0.4,2.6,1.9,2.7
Robert Covington,67,49,28.4,12.8,1.0,5.3,6.3,1.4,1.6,0.6,2.1,3.5,0.7
Nerlens Noel,67,62,29.3,11.1,2.3,5.8,8.1,1.8,1.8,1.5,2.4,2.9,0.8
Isaiah Canaan,77,39,25.5,11.0,0.3,2.0,2.3,1.8,0.7,0.2,1.2,1.7,1.5
Hollis Thompson,77,17,28.0,9.8,0.7,2.8,3.5,1.3,0.5,0.3,1.0,2.4,1.3
Carl Landry,36,12,15.8,9.8,1.4,2.7,4.1,0.9,0.3,0.3,0.6,1.9,1.5
Jerami Grant,77,52,26.8,9.7,1.3,3.4,4.7,1.8,0.7,1.6,1.4,2.8,1.2
Nik Stauskas,73,35,24.8,8.5,0.3,2.2,2.5,1.9,0.6,0.3,1.3,1.6,1.5
Tony Wroten,8,3,18.0,8.4,0.3,2.4,2.6,2.5,0.4,0.0,3.6,1.4,0.7
T.J. McConnell,81,17,19.8,6.1,0.5,2.6,3.1,4.5,1.2,0.1,1.7,1.4,2.6
Richaun Holmes,51,1,13.8,5.6,1.2,1.4,2.6,0.6,0.4,0.8,0.6,1.8,1.0
JaKarr Sampson,47,18,14.7,5.1,0.6,2.1,2.7,0.6,0.2,0.3,1.1,1.9,0.6
Elton Brand,17,1,13.2,4.1,0.5,3.2,3.7,1.1,0.5,0.5,0.6,1.9,1.6
Phil Pressey,14,0,12.1,3.9,0.0,1.6,1.6,3.3,0.8,0.1,1.4,1.0,2.4
Kendall Marshall,30,6,13.3,3.7,0.1,0.9,0.9,2.4,0.5,0.1,1.4,1.0,1.7
Christian Wood,17,0,8.5,3.6,0.8,1.5,2.2,0.2,0.3,0.4,0.1,0.6,1.5
Sonny Weems,7,0,11.1,2.4,0.1,1.6,1.7,0.3,0.0,0.0,0.6,1.0,0.5
Paul George,81,81,34.8,23.1,1.0,6.0,7.0,4.1,1.9,0.4,3.3,2.8,1.2
Monta Ellis,81,81,33.8,13.8,0.5,2.8,3.3,4.7,1.9,0.5,2.5,2.1,1.9
George Hill,74,73,34.1,12.1,0.8,3.2,4.0,3.5,1.1,0.2,1.4,2.0,2.6
CJ Miles,64,24,22.9,11.8,0.4,2.3,2.7,1.0,0.8,0.5,1.1,2.2,0.9
Myles Turner,60,30,22.8,10.3,1.1,4.4,5.5,0.7,0.4,1.4,1.1,2.6,0.6
Ian Mahinmi,71,71,25.6,9.3,1.9,5.2,7.1,1.5,0.9,1.1,1.4,3.1,1.0
Rodney Stuckey,58,1,22.0,8.9,0.3,2.4,2.7,2.4,0.7,0.1,1.3,1.3,1.9
Jordan Hill,73,11,20.7,8.8,2.1,4.0,6.2,1.2,0.5,0.5,1.3,2.1,0.9
Lavoy Allen,79,28,20.2,5.4,2.1,3.3,5.4,1.0,0.3,0.5,0.9,1.9,1.1
Ty Lawson,13,1,18.1,4.9,0.5,1.9,2.4,4.4,0.8,0.1,1.0,1.2,4.4
Chase Budinger,49,2,14.9,4.4,0.6,1.8,2.5,1.0,0.6,0.2,0.6,0.9,1.6
Solomon Hill,59,3,14.7,4.2,0.7,2.2,2.8,1.0,0.6,0.2,0.6,1.2,1.7
Rakeem Christmas,1,0,6.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Glenn Robinson III,45,4,11.3,3.8,0.3,1.2,1.5,0.6,0.4,0.2,0.4,0.5,1.4
Joe Young,41,0,9.4,3.8,0.1,1.1,1.2,1.6,0.4,0.0,0.8,0.7,2.0
Shayne Whittington,7,0,5.9,1.6,0.7,1.0,1.7,0.4,0.1,0.1,0.7,1.0,0.6
Nikola Vucevic,65,60,31.3,18.2,2.7,6.2,8.9,2.8,0.8,1.1,1.9,2.7,1.5
Victor Oladipo,72,52,33.0,16.0,0.7,4.1,4.8,3.9,1.6,0.8,2.1,2.4,1.8
Evan Fournier,79,71,32.5,15.4,0.4,2.4,2.8,2.7,1.2,0.0,1.7,2.7,1.6
Tobias Harris,49,49,32.9,13.7,1.4,5.5,7.0,2.0,1.0,0.6,1.6,1.9,1.3
Elfrid Payton,73,69,29.4,10.7,1.1,2.5,3.6,6.4,1.2,0.3,2.4,2.2,2.6
Aaron Gordon,78,37,23.9,9.2,2.0,4.5,6.5,1.6,0.8,0.7,0.8,2.0,1.9
Ersan Ilyasova,22,4,20.3,8.1,2.0,3.5,5.5,0.5,0.6,0.3,0.5,2.3,1.0
Jason Smith,76,2,15.5,7.2,0.7,2.2,2.9,0.8,0.4,0.9,0.8,2.1,1.1
Brandon Jennings,25,6,18.1,7.0,0.4,1.6,2.0,4.0,0.7,0.2,1.4,1.3,2.9
Andrew Nicholson,56,0,14.7,6.9,0.6,3.0,3.6,0.4,0.2,0.4,0.7,1.2,0.6
Mario Hezonja,79,9,17.9,6.1,0.4,1.9,2.2,1.4,0.5,0.2,1.2,1.6,1.1
Channing Frye,44,29,17.1,5.2,0.5,2.7,3.2,1.0,0.5,0.5,0.7,1.6,1.5
Dewayne Dedmon,58,20,12.2,4.4,1.2,2.8,3.9,0.2,0.4,0.8,0.6,1.9,0.4
C.J. Watson,33,2,19.9,4.3,0.3,1.7,2.0,2.7,0.6,0.2,0.8,1.5,3.5
Shabazz Napier,55,0,10.9,3.7,0.2,0.8,1.0,1.8,0.4,0.0,0.8,0.7,2.1
Devyn Marble,28,0,8.9,2.1,0.2,1.1,1.4,0.4,0.5,0.0,0.3,0.9,1.7
Keith Appling,5,0,5.4,1.2,0.0,0.2,0.2,0.2,0.2,0.0,0.6,1.0,0.3
DeMar DeRozan,78,78,35.9,23.5,0.8,3.7,4.5,4.0,1.0,0.3,2.2,2.1,1.8
Kyle Lowry,77,77,37.0,21.2,0.7,4.0,4.7,6.4,2.1,0.4,2.9,2.7,2.2
Jonas Valanciunas,60,59,26.0,12.8,3.1,6.1,9.1,0.7,0.4,1.3,1.4,2.6,0.5
DeMarre Carroll,26,22,30.2,11.0,1.2,3.5,4.7,1.0,1.7,0.2,1.1,2.4,1.0
Terrence Ross,73,7,23.9,9.9,0.3,2.2,2.5,0.8,0.7,0.3,0.6,1.6,1.2
Luis Scola,76,76,21.5,8.7,1.1,3.6,4.7,0.9,0.6,0.4,0.9,2.3,1.0
Cory Joseph,80,4,25.6,8.5,0.5,2.1,2.6,3.1,0.8,0.3,1.3,1.6,2.5
Patrick Patterson,79,0,25.6,6.9,1.0,3.4,4.3,1.2,0.7,0.4,0.8,1.6,1.4
Norman Powell,49,24,14.8,5.6,0.3,1.9,2.3,1.0,0.6,0.2,0.7,1.2,1.5
Bismack Biyombo,82,22,22.0,5.5,2.2,5.8,8.0,0.4,0.2,1.6,0.9,2.7,0.4
James Johnson,57,32,16.2,5.0,0.5,1.7,2.2,1.2,0.5,0.6,0.9,1.5,1.2
Jason Thompson,19,6,15.4,4.6,1.2,3.1,4.2,0.5,0.4,0.6,0.4,2.1,1.3
Delon Wright,27,1,8.5,3.8,0.3,1.1,1.4,1.1,0.3,0.1,0.6,0.3,1.9
Lucas Nogueira,29,1,7.8,2.2,0.6,1.0,1.6,0.2,0.4,0.4,0.4,1.0,0.6
Anthony Bennett,19,0,4.4,1.5,0.3,0.9,1.2,0.0,0.3,0.0,0.2,0.4,0.0
Bruno Caboclo,6,1,7.2,0.5,0.2,0.2,0.3,0.2,0.3,0.2,0.7,0.3,0.3
Khris Middleton,79,79,36.1,18.2,0.6,3.3,3.8,4.2,1.7,0.2,2.3,2.6,1.8
Giannis Antetokounmpo,80,79,35.3,16.9,1.4,6.2,7.7,4.3,1.2,1.4,2.6,3.2,1.7
Greg Monroe,79,67,29.3,15.3,2.8,6.1,8.8,2.3,0.9,0.8,1.6,2.1,1.4
Jabari Parker,76,72,31.7,14.1,1.6,3.6,5.2,1.7,0.9,0.4,1.5,2.0,1.1
Michael Carter-Williams,54,37,30.5,11.5,0.9,4.2,5.1,5.2,1.5,0.8,2.8,3.0,1.8
Jerryd Bayless,52,18,28.9,10.4,0.4,2.3,2.7,3.1,0.9,0.2,1.4,2.1,2.2
O.J. Mayo,41,24,26.6,7.8,0.3,2.2,2.6,2.9,1.2,0.2,1.8,3.1,1.6
John Henson,57,1,16.8,7.0,1.5,2.4,3.9,0.9,0.3,1.9,1.1,2.3,0.8
Greivis Vasquez,23,0,20.0,5.7,0.2,1.8,2.0,4.0,0.4,0.0,1.7,1.8,2.3
Miles Plumlee,61,14,14.3,5.1,1.5,2.3,3.8,0.3,0.3,0.8,0.7,1.2,0.4
Tyler Ennis,46,7,14.2,4.5,0.3,1.3,1.6,2.1,0.5,0.0,1.0,1.4,2.1
Jared Cunningham,4,0,13.8,4.0,0.0,2.3,2.3,0.3,0.5,0.0,0.8,1.0,0.3
Rashad Vaughn,70,6,14.3,3.1,0.2,1.1,1.3,0.6,0.4,0.2,0.4,1.0,1.4
Johnny O'Bryant III,66,4,13.0,3.0,1.0,1.7,2.7,0.5,0.3,0.1,0.5,1.5,1.0
Steve Novak,3,0,6.7,2.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.7,0.0
Chris Copeland,24,1,6.5,2.1,0.0,0.4,0.4,0.5,0.1,0.0,0.3,0.7,1.8
Damien Inglis,20,1,7.8,1.8,0.1,1.5,1.6,0.5,0.3,0.2,0.6,0.6,0.9
John Wall,77,77,36.2,19.9,0.5,4.4,4.9,10.2,1.9,0.8,4.1,2.1,2.5
Bradley Beal,55,35,31.1,17.4,0.7,2.7,3.4,2.9,1.0,0.2,2.0,2.1,1.4
Marcin Gortat,75,74,30.1,13.5,3.0,6.9,9.9,1.4,0.6,1.3,1.6,2.6,0.9
Markieff Morris,27,21,26.4,12.4,1.1,4.7,5.9,1.4,0.9,0.6,1.7,3.0,0.8
Otto Porter Jr.,75,73,30.3,11.6,1.3,3.9,5.2,1.6,1.4,0.4,0.9,2.2,1.7
Ramon Sessions,82,5,20.3,9.9,0.3,2.2,2.5,2.9,0.6,0.1,1.4,1.2,2.1
Gary Neal,40,2,20.2,9.8,0.3,1.8,2.1,1.2,0.5,0.0,0.7,1.4,1.6
Nene ,57,11,19.2,9.2,0.9,3.6,4.5,1.7,0.9,0.5,1.3,2.7,1.3
Marcus Thornton,14,2,16.0,8.4,0.5,2.0,2.5,1.4,0.9,0.1,0.8,1.2,1.7
