Jarrett Culver,10,1,13.7,4.4,1.0,2.8,3.8,0.6,0.6,0.2,0.7,1.4,0.9
Aaron Holiday,63,6,13.4,3.9,0.4,0.8,1.2,1.4,0.6,0.2,0.6,1.3,2.5
Bruno Fernando,8,0,5.1,3.4,0.8,1.1,1.9,0.1,0.0,0.4,0.6,0.8,0.2
Frank Kaminsky,26,0,6.8,2.7,0.1,1.3,1.4,0.8,0.2,0.0,0.3,0.8,2.3
Trent Forrest,23,3,12.0,2.3,0.2,1.4,1.6,1.7,0.3,0.1,0.7,0.7,2.5
Donovan Williams,2,0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrese Martin,16,0,4.1,1.3,0.3,0.4,0.8,0.1,0.1,0.0,0.1,0.1,1.0
Vit Krejci,29,0,5.7,1.2,0.2,0.7,0.9,0.6,0.2,0.0,0.2,0.6,3.4
Kevin Durant,39,39,36.0,29.7,0.4,6.4,6.7,5.3,0.8,1.5,3.5,2.4,1.5
Kyrie Irving,40,40,37.0,27.1,1.0,4.2,5.1,5.3,1.0,0.8,2.3,2.7,2.3
Mikal Bridges,27,27,34.2,26.1,0.9,3.6,4.5,2.7,1.0,0.6,1.8,1.6,1.5
Cameron Johnson,25,25,30.8,16.6,0.8,4.0,4.8,2.1,1.4,0.3,1.1,2.2,1.9
Spencer Dinwiddie,26,26,35.3,16.5,0.3,3.8,4.1,9.1,1.1,0.3,2.1,2.4,4.3
RaiQuan Gray,1,0,35.0,16.0,3.0,6.0,9.0,7.0,0.0,1.0,4.0,5.0,1.8
Nic Claxton,76,76,29.9,12.6,2.4,6.8,9.2,1.9,0.9,2.5,1.3,2.8,1.5
Cam Thomas,57,4,16.6,10.6,0.1,1.5,1.7,1.4,0.4,0.1,1.1,1.0,1.2
T.J. Warren,26,0,18.8,9.5,0.5,2.3,2.8,1.1,0.6,0.3,0.7,1.7,1.7
Seth Curry,61,7,19.9,9.2,0.2,1.4,1.6,1.6,0.6,0.1,0.8,1.6,1.9
Royce O'Neale,76,53,31.7,8.8,0.7,4.3,5.1,3.7,0.9,0.6,1.5,3.1,2.5
Joe Harris,74,33,20.6,7.6,0.3,1.9,2.2,1.4,0.5,0.2,0.6,1.9,2.5
Dorian Finney-Smith,26,26,27.7,7.2,1.8,3.1,4.9,1.6,0.7,0.6,1.0,2.5,1.6
Edmond Sumner,53,12,13.9,7.1,0.2,1.2,1.5,1.3,0.6,0.2,0.9,1.6,1.4
Ben Simmons,42,33,26.3,6.9,1.0,5.3,6.3,6.1,1.3,0.6,2.3,3.3,2.6
Patty Mills,40,2,14.2,6.2,0.2,0.9,1.1,1.4,0.4,0.1,0.8,0.8,1.9
Yuta Watanabe,58,1,16.0,5.6,0.5,1.9,2.4,0.8,0.4,0.3,0.4,1.4,2.2
Day'Ron Sharpe,48,3,11.5,4.7,2.1,2.1,4.2,0.8,0.3,0.7,0.9,1.9,0.9
David Duke Jr.,23,0,9.9,3.7,0.5,0.8,1.3,0.9,0.4,0.0,0.8,1.3,1.2
Markieff Morris,27,1,10.6,3.6,0.5,1.7,2.2,0.9,0.3,0.2,0.5,1.2,1.8
Dru Smith,10,0,9.2,3.3,0.1,1.4,1.5,1.7,0.6,0.1,0.2,1.3,8.5
Kessler Edwards,14,1,5.7,1.1,0.4,0.6,1.0,0.1,0.2,0.1,0.3,0.2,0.5
Nerlens Noel,3,1,14.3,1.0,1.0,2.0,3.0,1.0,1.0,0.3,1.7,2.3,0.6
Moses Brown,2,0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0
Alondes Williams,1,0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
Donovan Mitchell,68,68,35.8,28.3,0.9,3.3,4.3,4.4,1.5,0.4,2.6,2.5,1.7
Darius Garland,69,69,35.5,21.6,0.4,2.3,2.7,7.8,1.2,0.1,2.9,2.1,2.7
Evan Mobley,79,79,34.4,16.2,2.4,6.6,9.0,2.8,0.8,1.5,1.8,2.8,1.5
Jarrett Allen,68,68,32.6,14.3,3.3,6.5,9.8,1.7,0.8,1.2,1.4,2.3,1.2
Caris LeVert,74,30,30.2,12.1,0.7,3.1,3.8,3.9,1.0,0.3,1.6,2.3,2.5
Cedi Osman,77,2,20.1,8.7,0.3,2.0,2.3,1.5,0.5,0.1,0.7,1.6,2.2
Kevin Love,41,3,20.0,8.5,1.0,5.8,6.8,1.9,0.2,0.2,1.1,1.6,1.6
Danny Green,8,0,11.9,6.5,0.3,1.0,1.3,0.5,0.6,0.4,0.9,1.3,0.6
Isaac Okoro,76,46,21.8,6.4,0.7,1.8,2.5,1.1,0.7,0.4,0.6,2.1,2.1
Lamar Stevens,62,25,18.1,5.3,0.8,2.6,3.3,0.5,0.4,0.3,0.4,1.3,1.2
Ricky Rubio,33,2,17.2,5.2,0.3,1.8,2.1,3.5,0.8,0.2,0.9,1.5,3.7
Sam Merrill,5,0,11.8,5.0,0.0,1.8,1.8,1.0,0.8,0.0,0.0,0.6,INF
