Nic Claxton,7,7,26.6,12.3,2.9,5.4,8.3,1.7,0.7,2.7,0.9,2.7,2.0
Dorian Finney-Smith,16,15,31.3,11.2,1.8,3.4,5.3,1.4,0.4,0.6,1.0,2.4,1.4
Royce O'Neale,16,5,29.8,7.9,0.6,4.7,5.3,3.2,0.8,0.8,1.1,3.0,3.0
Trendon Watford,10,0,15.1,7.3,1.2,2.8,4.0,2.0,0.7,0.2,1.2,2.4,1.7
Day'Ron Sharpe,16,0,15.1,6.6,2.4,4.2,6.6,0.7,0.4,0.8,1.2,2.1,0.6
Ben Simmons,6,6,31.8,6.5,2.7,8.2,10.8,6.7,0.5,0.8,2.5,2.7,2.7
Harry Giles III,2,0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
Dennis Smith Jr.,11,0,17.0,5.8,0.7,1.5,2.3,3.2,0.6,0.2,1.0,2.3,3.2
Armoni Brooks,5,0,9.0,3.4,0.4,1.6,2.0,0.0,0.0,0.0,0.2,0.2,0.0
Dariq Whitehead,1,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jalen Wilson,2,0,3.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0
Noah Clowney,1,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Donovan Mitchell,12,12,35.9,27.0,0.8,4.1,4.9,5.3,1.8,0.5,2.3,1.9,2.3
Darius Garland,12,12,32.7,19.4,0.5,2.2,2.7,5.7,1.4,0.3,4.3,1.8,1.3
Evan Mobley,17,17,33.2,16.3,2.8,7.6,10.4,3.2,0.8,1.6,2.2,2.8,1.4
Caris LeVert,14,1,30.7,15.9,0.4,3.4,3.9,3.9,1.1,0.4,1.1,1.6,3.4
Max Strus,17,17,35.1,14.4,0.7,5.1,5.8,3.8,0.9,0.6,1.7,2.5,2.2
Jarrett Allen,12,12,28.3,13.8,3.0,4.7,7.7,2.3,0.6,1.3,1.9,2.6,1.2
Craig Porter,11,1,15.5,8.3,0.3,1.8,2.1,2.7,0.6,0.5,1.1,1.3,2.5
Isaac Okoro,8,5,25.1,8.0,1.6,2.5,4.1,1.6,0.9,0.5,1.1,3.0,1.4
Georges Niang,17,1,22.7,7.9,0.3,3.7,4.0,1.1,0.3,0.1,0.6,2.5,1.9
Dean Wade,13,7,20.3,3.1,0.9,3.2,4.1,0.8,0.8,0.2,0.4,2.2,2.2
Sam Merrill,9,0,8.1,2.7,0.2,0.4,0.7,0.6,0.2,0.0,0.2,0.6,2.5
Tristan Thompson,14,0,9.3,2.5,1.1,1.4,2.5,0.8,0.1,0.4,0.5,0.9,1.6
Ty Jerome,2,0,7.5,2.0,0.5,0.0,0.5,1.5,0.0,0.0,0.5,1.0,3.0
Emoni Bates,7,0,7.4,1.7,0.1,1.1,1.3,0.3,0.1,0.1,0.1,0.3,2.0
Isaiah Mobley,2,0,5.0,1.0,0.0,1.0,1.0,1.5,0.5,0.0,0.5,1.0,3.0
Damian Jones,10,0,5.1,0.9,0.4,0.6,1.0,0.3,0.1,0.2,0.3,0.3,1.0
