Paul Pierce,77,77,33.4,18.6,0.6,5.7,6.3,4.8,1.1,0.4,2.8,2.7,1.7
Kevin Garnett,68,68,29.7,14.8,1.1,6.7,7.8,2.3,1.1,0.9,1.6,2.3,1.4
Rajon Rondo,38,38,37.4,13.7,1.1,4.4,5.6,11.1,1.8,0.2,3.9,2.5,2.8
Jeff Green,81,17,27.8,12.8,0.7,3.2,3.9,1.6,0.7,0.8,1.6,2.2,1.0
Jason Terry,79,24,26.9,10.1,0.2,1.8,2.0,2.5,0.8,0.1,1.3,1.4,1.9
Avery Bradley,50,50,28.7,9.2,0.6,1.6,2.2,2.1,1.3,0.4,1.4,2.6,1.4
Jordan Crawford,27,2,21.6,9.1,0.5,2.3,2.7,2.5,0.4,0.1,1.6,1.7,1.5
Brandon Bass,81,69,27.6,8.7,1.6,3.7,5.2,1.0,0.5,0.8,1.0,2.3,1.1
Courtney Lee,78,39,24.9,7.8,0.4,2.0,2.4,1.8,1.1,0.3,1.1,1.8,1.7
Jared Sullinger,45,5,19.8,6.0,2.0,3.8,5.9,0.8,0.5,0.5,0.6,3.4,1.2
Leandro Barbosa,41,2,12.5,5.2,0.2,0.9,1.1,1.4,0.4,0.1,0.5,1.2,2.8
Terrence Williams,24,0,13.3,4.6,0.2,1.7,1.8,1.6,0.5,0.1,0.9,0.5,1.7
Chris Wilcox,61,7,13.6,4.2,0.9,2.0,3.0,0.4,0.5,0.5,0.6,2.0,0.6
Shavlik Randolph,16,0,12.4,4.2,1.8,2.6,4.4,0.3,0.5,0.4,0.6,2.4,0.4
D.J. White,12,0,7.2,2.4,0.3,0.8,1.1,0.3,0.1,0.5,0.2,0.4,2.0
Jarvis Varnado,5,0,3.6,1.2,0.2,0.4,0.6,0.2,0.2,0.0,0.2,0.2,1.0
Kris Joseph,6,0,4.0,1.2,0.2,0.7,0.8,0.2,0.0,0.0,0.3,0.3,0.5
Fab Melo,6,0,6.0,1.2,0.0,0.5,0.5,0.0,0.3,0.3,0.2,1.2,0.0
Jason Collins,32,7,10.3,1.2,0.7,1.0,1.6,0.2,0.3,0.2,0.5,2.3,0.4
Darko Milicic,1,0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
Luol Deng,75,75,38.7,16.5,2.2,4.2,6.3,3.0,1.1,0.4,1.9,1.4,1.5
Carlos Boozer,79,79,32.2,16.2,2.2,7.5,9.8,2.3,0.8,0.4,2.2,3.0,1.0
Nate Robinson,82,23,25.4,13.1,0.4,1.9,2.2,4.4,1.0,0.1,1.8,2.5,2.5
Joakim Noah,66,64,36.8,11.9,3.9,7.2,11.1,4.0,1.2,2.1,2.7,2.8,1.5
Richard Hamilton,50,45,21.8,9.8,0.3,1.3,1.7,2.4,0.5,0.1,1.7,1.9,1.4
Marco Belinelli,73,27,25.8,9.6,0.2,1.7,1.9,2.0,0.6,0.1,1.1,1.9,1.8
Jimmy Butler,82,20,26.0,8.6,1.7,2.3,4.0,1.4,1.0,0.4,0.8,1.2,1.9
Taj Gibson,65,5,22.4,8.0,1.9,3.4,5.3,0.9,0.4,1.4,1.2,2.6,0.8
Kirk Hinrich,60,60,29.4,7.7,0.3,2.4,2.6,5.2,1.1,0.4,1.7,3.2,3.2
Nazr Mohammed,63,12,11.0,2.6,1.2,1.9,3.1,0.4,0.3,0.5,0.4,1.5,1.1
Daequan Cook,33,0,8.4,2.5,0.1,1.2,1.3,0.3,0.1,0.2,0.3,0.4,1.0
Marquis Teague,48,0,8.2,2.1,0.1,0.9,0.9,1.3,0.2,0.1,0.7,1.0,1.8
Malcolm Thomas,7,0,5.1,1.7,0.7,0.9,1.6,0.3,0.3,0.1,0.3,1.0,1.0
