data,name,country,points,rank
1995/04,Peter Gade,Denmark,8740,96
1995/03,Peter Gade,Denmark,8740,98
1995/02,Peter Gade,Denmark,8740,97
1995/01,Peter Gade,Denmark,8740,97
1994/52,Peter Gade,Denmark,8740,97
1994/51,Peter Gade,Denmark,8740,97
1994/50,Peter Gade,Denmark,8740,97
1994/49,Peter Gade,Denmark,6540,127
1994/48,Peter Gade,Denmark,6540,129
1994/47,Peter Gade,Denmark,6540,129
1994/46,Peter Gade,Denmark,6540,130
1994/45,Peter Gade,Denmark,6540,131
1994/44,Peter Gade,Denmark,6540,134
1994/43,Peter Gade,Denmark,6540,132
1994/42,Peter Gade,Denmark,6540,130
1994/41,Peter Gade,Denmark,2220,284
1994/40,Peter Gade,Denmark,550,665
1994/39,Peter Gade,Denmark,550,667
1994/38,Peter Gade,Denmark,550,678
1994/37,Peter Gade,Denmark,550,676
1994/36,Peter Gade,Denmark,550,689
1994/35,Peter Gade,Denmark,550,701
1994/34,Peter Gade,Denmark,550,701
1994/33,Peter Gade,Denmark,550,701
1994/32,Peter Gade,Denmark,550,681
1994/31,Peter Gade,Denmark,550,700
1994/30,Peter Gade,Denmark,550,672
1994/29,Peter Gade,Denmark,550,682
1994/28,Peter Gade,Denmark,550,686
1994/27,Peter Gade,Denmark,550,692
1994/26,Peter Gade,Denmark,550,705
1994/25,Peter Gade,Denmark,550,705
1994/24,Peter Gade,Denmark,550,705
1994/23,Peter Gade,Denmark,550,705
1994/22,Peter Gade,Denmark,550,718
1994/21,Peter Gade,Denmark,550,709
1994/20,Peter Gade,Denmark,550,709
1994/19,Peter Gade,Denmark,550,718
