data,name,country,points,rank
2012/41,Lee Zii Jia,Malaysia,550,893
2012/40,Lee Zii Jia,Malaysia,550,880
2012/39,Lee Zii Jia,Malaysia,550,864
2012/38,Lee Zii Jia,Malaysia,550,853
2012/37,Lee Zii Jia,Malaysia,550,845
2012/36,Lee Zii Jia,Malaysia,550,857
2012/35,Lee Zii Jia,Malaysia,550,851
2012/34,Lee Zii Jia,Malaysia,550,847
2012/33,Lee Zii Jia,Malaysia,550,843
2012/32,Lee Zii Jia,Malaysia,550,846
2012/31,Lee Zii Jia,Malaysia,550,846
2012/30,Lee Zii Jia,Malaysia,550,851
2012/29,Lee Zii Jia,Malaysia,550,851
2012/28,Lee Zii Jia,Malaysia,550,847
2012/27,Lee Zii Jia,Malaysia,550,821
2012/26,Lee Zii Jia,Malaysia,550,808
2012/25,Lee Zii Jia,Malaysia,550,806
2012/24,Lee Zii Jia,Malaysia,550,804
