data,name,country,id,points,rank,lastpoints
2023/12/12,Viktor AXELSEN,Denmark,25831,98555,1,105655
2023/12/12,Kodai NARAOKA,Japan,62063,85315,2,85315
2023/12/12,LI Shi Feng,China,95476,81948,3,81948
2023/12/12,Anthony Sinisuka GINTING,Indonesia,95661,81881,4,86031
2023/12/12,Kunlavut VITIDSARN,Thailand,64032,79778,5,79778
2023/12/12,Jonatan CHRISTIE,Indonesia,73442,78511,6,82111
2023/12/12,SHI Yu Qi,China,57945,77674,7,77674
2023/12/12,PRANNOY H. S.,India,83950,75487,8,76037
2023/12/12,LOH Kean Yew,Singapore,76115,68362,9,71062
2023/12/12,LEE Zii Jia,Malaysia,81561,68226,10,68226
2023/12/5,Viktor AXELSEN,Denmark,25831,105655,1,105655
2023/12/5,Anthony Sinisuka GINTING,Indonesia,95661,86031,2,86031
2023/12/5,Kodai NARAOKA,Japan,62063,85315,3,85315
2023/12/5,Jonatan CHRISTIE,Indonesia,73442,82111,4,82111
2023/12/5,LI Shi Feng,China,95476,81948,5,81948
2023/12/5,Kunlavut VITIDSARN,Thailand,64032,79778,6,79778
2023/12/5,SHI Yu Qi,China,57945,77674,7,77674
2023/12/5,PRANNOY H. S.,India,83950,76037,8,76037
2023/12/5,LOH Kean Yew,Singapore,76115,71062,9,71062
2023/12/5,LEE Zii Jia,Malaysia,81561,68226,10,68226
2023/11/28,Viktor AXELSEN,Denmark,25831,105655,1,105655
2023/11/28,Anthony Sinisuka GINTING,Indonesia,95661,86031,2,86031
2023/11/28,Kodai NARAOKA,Japan,62063,85315,3,80915
2023/11/28,Jonatan CHRISTIE,Indonesia,73442,82111,4,82111
2023/11/28,LI Shi Feng,China,95476,81948,5,81948
2023/11/28,Kunlavut VITIDSARN,Thailand,64032,79778,6,79778
2023/11/28,SHI Yu Qi,China,57945,77674,7,77674
2023/11/28,PRANNOY H. S.,India,83950,76037,8,76037
2023/11/28,LOH Kean Yew,Singapore,76115,71062,9,71062
2023/11/28,LEE Zii Jia,Malaysia,81561,68226,10,68226
2023/11/21,Viktor AXELSEN,Denmark,25831,105655,1,101355
2023/11/21,Anthony Sinisuka GINTING,Indonesia,95661,86031,2,86031
2023/11/21,Jonatan CHRISTIE,Indonesia,73442,82111,3,81871
2023/11/21,LI Shi Feng,China,95476,81948,4,81948
2023/11/21,Kodai NARAOKA,Japan,62063,80915,5,80915
2023/11/21,Kunlavut VITIDSARN,Thailand,64032,79778,6,79778
2023/11/21,SHI Yu Qi,China,57945,77674,7,76874
2023/11/21,PRANNOY H. S.,India,83950,76037,8,76037
2023/11/21,LOH Kean Yew,Singapore,76115,71062,9,71062
2023/11/21,Anders ANTONSEN,Denmark,91554,67330,10,66610
2023/11/14,Viktor AXELSEN,Denmark,25831,101355,1,101355
2023/11/14,Anthony Sinisuka GINTING,Indonesia,95661,86031,2,86031
2023/11/14,LI Shi Feng,China,95476,81948,3,81948
2023/11/14,Jonatan CHRISTIE,Indonesia,73442,81871,4,81871
2023/11/14,Kodai NARAOKA,Japan,62063,80915,5,80915
2023/11/14,Kunlavut VITIDSARN,Thailand,64032,79778,6,79778
2023/11/14,SHI Yu Qi,China,57945,76874,7,76874
2023/11/14,PRANNOY H. S.,India,83950,76037,8,76037
2023/11/14,LOH Kean Yew,Singapore,76115,71062,9,71062
2023/11/14,Anders ANTONSEN,Denmark,91554,66610,10,66610
2023/11/7,Viktor AXELSEN,Denmark,25831,101355,1,101355
2023/11/7,Anthony Sinisuka GINTING,Indonesia,95661,86031,2,86611
2023/11/7,LI Shi Feng,China,95476,81948,3,81948
2023/11/7,Jonatan CHRISTIE,Indonesia,73442,81871,4,81871
2023/11/7,Kodai NARAOKA,Japan,62063,80915,5,80915
2023/11/7,Kunlavut VITIDSARN,Thailand,64032,79778,6,79778
2023/11/7,SHI Yu Qi,China,57945,76874,7,76874
2023/11/7,PRANNOY H. S.,India,83950,76037,8,76037
2023/11/7,LOH Kean Yew,Singapore,76115,71062,9,71062
2023/11/7,Anders ANTONSEN,Denmark,91554,66610,10,66610
2023/10/31,Viktor AXELSEN,Denmark,25831,101355,1,107455
2023/10/31,Anthony Sinisuka GINTING,Indonesia,95661,86611,2,86611
2023/10/31,LI Shi Feng,China,95476,81948,3,78548
2023/10/31,Jonatan CHRISTIE,Indonesia,73442,81871,4,76921
2023/10/31,Kodai NARAOKA,Japan,62063,80915,5,82432
2023/10/31,Kunlavut VITIDSARN,Thailand,64032,79778,6,79778
2023/10/31,SHI Yu Qi,China,57945,76874,7,76874
2023/10/31,PRANNOY H. S.,India,83950,76037,8,76665
2023/10/31,LOH Kean Yew,Singapore,76115,71062,9,69412
2023/10/31,Anders ANTONSEN,Denmark,91554,66610,10,66610
2023/10/24,Viktor AXELSEN,Denmark,25831,107455,1,107455
2023/10/24,Anthony Sinisuka GINTING,Indonesia,95661,86611,2,86611
2023/10/24,Kodai NARAOKA,Japan,62063,82432,3,83532
2023/10/24,Kunlavut VITIDSARN,Thailand,64032,79778,4,79778
2023/10/24,LI Shi Feng,China,95476,78548,5,78548
2023/10/24,Jonatan CHRISTIE,Indonesia,73442,76921,6,78171
2023/10/24,SHI Yu Qi,China,57945,76874,7,80174
2023/10/24,PRANNOY H. S.,India,83950,76665,8,76665
2023/10/24,LOH Kean Yew,Singapore,76115,69412,9,71062
2023/10/24,Anders ANTONSEN,Denmark,91554,66610,10,66610
2023/10/17,Viktor AXELSEN,Denmark,25831,107455,1,107455
2023/10/17,Anthony Sinisuka GINTING,Indonesia,95661,86611,2,86611
2023/10/17,Kodai NARAOKA,Japan,62063,83532,3,83532
2023/10/17,SHI Yu Qi,China,57945,80174,4,80174
2023/10/17,Kunlavut VITIDSARN,Thailand,64032,79778,5,79778
2023/10/17,LI Shi Feng,China,95476,78548,6,78548
2023/10/17,Jonatan CHRISTIE,Indonesia,73442,78171,7,78171
2023/10/17,PRANNOY H. S.,India,83950,76665,8,76665
2023/10/17,LOH Kean Yew,Singapore,76115,71062,9,71062
2023/10/17,Anders ANTONSEN,Denmark,91554,66610,10,64510
2023/10/10,Viktor AXELSEN,Denmark,25831,107455,1,107455
2023/10/10,Anthony Sinisuka GINTING,Indonesia,95661,86611,2,86431
2023/10/10,Kodai NARAOKA,Japan,62063,83532,3,81315
2023/10/10,SHI Yu Qi,China,57945,80174,4,76024
2023/10/10,Kunlavut VITIDSARN,Thailand,64032,79778,5,79778
2023/10/10,LI Shi Feng,China,95476,78548,6,71748
2023/10/10,Jonatan CHRISTIE,Indonesia,73442,78171,7,78171
2023/10/10,PRANNOY H. S.,India,83950,76665,8,72437
2023/10/10,LOH Kean Yew,Singapore,76115,71062,9,71062
2023/10/10,Anders ANTONSEN,Denmark,91554,64510,10,64510
2023/10/3,Viktor AXELSEN,Denmark,25831,107455,1,107455
2023/10/3,Anthony Sinisuka GINTING,Indonesia,95661,86431,2,86431
2023/10/3,Kodai NARAOKA,Japan,62063,81315,3,81315
2023/10/3,Kunlavut VITIDSARN,Thailand,64032,79778,4,79778
2023/10/3,Jonatan CHRISTIE,Indonesia,73442,78171,5,78171
2023/10/3,SHI Yu Qi,China,57945,76024,6,76024
2023/10/3,PRANNOY H. S.,India,83950,72437,7,72437
2023/10/3,LI Shi Feng,China,95476,71748,8,71748
2023/10/3,LOH Kean Yew,Singapore,76115,71062,9,71062
2023/10/3,Anders ANTONSEN,Denmark,91554,64510,10,64510
2023/9/26,Viktor AXELSEN,Denmark,25831,107455,1,107455
2023/9/26,Anthony Sinisuka GINTING,Indonesia,95661,86431,2,86431
2023/9/26,Kodai NARAOKA,Japan,62063,81315,3,81315
2023/9/26,Kunlavut VITIDSARN,Thailand,64032,79778,4,79778
2023/9/26,Jonatan CHRISTIE,Indonesia,73442,78171,5,78171
2023/9/26,SHI Yu Qi,China,57945,76024,6,76024
2023/9/26,PRANNOY H. S.,India,83950,72437,7,72437
2023/9/26,LI Shi Feng,China,95476,71748,8,71748
2023/9/26,LOH Kean Yew,Singapore,76115,71062,9,71062
2023/9/26,Anders ANTONSEN,Denmark,91554,64510,10,64510
2023/9/19,Viktor AXELSEN,Denmark,25831,107455,1,107455
2023/9/19,Anthony Sinisuka GINTING,Indonesia,95661,86431,2,85051
2023/9/19,Kodai NARAOKA,Japan,62063,81315,3,81315
2023/9/19,Kunlavut VITIDSARN,Thailand,64032,79778,4,79778
2023/9/19,Jonatan CHRISTIE,Indonesia,73442,78171,5,73771
2023/9/19,SHI Yu Qi,China,57945,76024,6,76024
2023/9/19,PRANNOY H. S.,India,83950,72437,7,72437
2023/9/19,LI Shi Feng,China,95476,71748,8,71748
2023/9/19,LOH Kean Yew,Singapore,76115,71062,9,71062
2023/9/19,Anders ANTONSEN,Denmark,91554,64510,10,64510
2023/9/12,Viktor AXELSEN,Denmark,25831,107455,1,101505
2023/9/12,Anthony Sinisuka GINTING,Indonesia,95661,85051,2,85051
2023/9/12,Kodai NARAOKA,Japan,62063,81315,3,81315
2023/9/12,Kunlavut VITIDSARN,Thailand,64032,79778,4,79778
2023/9/12,SHI Yu Qi,China,57945,76024,5,72524
2023/9/12,Jonatan CHRISTIE,Indonesia,73442,73771,6,69221
2023/9/12,PRANNOY H. S.,India,83950,72437,7,72437
2023/9/12,LI Shi Feng,China,95476,71748,8,71748
2023/9/12,LOH Kean Yew,Singapore,76115,71062,9,69262
2023/9/12,Anders ANTONSEN,Denmark,91554,64510,10,63310
2023/9/5,Viktor AXELSEN,Denmark,25831,101505,1,101505
2023/9/5,Anthony Sinisuka GINTING,Indonesia,95661,85051,2,85051
2023/9/5,Kodai NARAOKA,Japan,62063,81315,3,81315
2023/9/5,Kunlavut VITIDSARN,Thailand,64032,79778,4,79778
2023/9/5,SHI Yu Qi,China,57945,72524,5,72524
2023/9/5,PRANNOY H. S.,India,83950,72437,6,72437
2023/9/5,LI Shi Feng,China,95476,71748,7,71748
2023/9/5,LOH Kean Yew,Singapore,76115,69262,8,69262
2023/9/5,Jonatan CHRISTIE,Indonesia,73442,69221,9,69221
2023/9/5,Anders ANTONSEN,Denmark,91554,63310,10,63310
2023/8/29,Viktor AXELSEN,Denmark,25831,101505,1,107305
2023/8/29,Anthony Sinisuka GINTING,Indonesia,95661,85051,2,87211
2023/8/29,Kodai NARAOKA,Japan,62063,81315,3,76915
2023/8/29,Kunlavut VITIDSARN,Thailand,64032,79778,4,77778
2023/8/29,SHI Yu Qi,China,57945,72524,5,70524
2023/8/29,PRANNOY H. S.,India,83950,72437,6,70437
2023/8/29,LI Shi Feng,China,95476,71748,7,71448
2023/8/29,LOH Kean Yew,Singapore,76115,69262,8,71262
2023/8/29,Jonatan CHRISTIE,Indonesia,73442,69221,9,72571
2023/8/29,Anders ANTONSEN,Denmark,91554,63310,10,63310
2023/8/22,Viktor AXELSEN,Denmark,25831,107305,1,107305
2023/8/22,Anthony Sinisuka GINTING,Indonesia,95661,87211,2,87211
2023/8/22,Kunlavut VITIDSARN,Thailand,64032,77778,3,77778
2023/8/22,Kodai NARAOKA,Japan,62063,76915,4,76915
2023/8/22,Jonatan CHRISTIE,Indonesia,73442,72571,5,72571
2023/8/22,LI Shi Feng,China,95476,71448,6,71448
2023/8/22,LOH Kean Yew,Singapore,76115,71262,7,71262
2023/8/22,SHI Yu Qi,China,57945,70524,8,70524
2023/8/22,PRANNOY H. S.,India,83950,70437,9,70437
2023/8/22,CHOU Tien Chen,Taipei,34810,64317,10,64317
2023/8/15,Viktor AXELSEN,Denmark,25831,107305,1,107305
2023/8/15,Anthony Sinisuka GINTING,Indonesia,95661,87211,2,87211
2023/8/15,Kunlavut VITIDSARN,Thailand,64032,77778,3,77778
2023/8/15,Kodai NARAOKA,Japan,62063,76915,4,76915
2023/8/15,Jonatan CHRISTIE,Indonesia,73442,72571,5,72571
2023/8/15,LI Shi Feng,China,95476,71448,6,71448
2023/8/15,LOH Kean Yew,Singapore,76115,71262,7,71262
2023/8/15,SHI Yu Qi,China,57945,70524,8,70524
2023/8/15,PRANNOY H. S.,India,83950,70437,9,70437
2023/8/15,CHOU Tien Chen,Taipei,34810,64317,10,64317
2023/8/8,Viktor AXELSEN,Denmark,25831,107305,1,107305
2023/8/8,Anthony Sinisuka GINTING,Indonesia,95661,87211,2,87211
2023/8/8,Kunlavut VITIDSARN,Thailand,64032,77778,3,77778
2023/8/8,Kodai NARAOKA,Japan,62063,76915,4,76915
2023/8/8,Jonatan CHRISTIE,Indonesia,73442,72571,5,72571
2023/8/8,LI Shi Feng,China,95476,71448,6,71448
2023/8/8,LOH Kean Yew,Singapore,76115,71262,7,71262
2023/8/8,SHI Yu Qi,China,57945,70524,8,70524
2023/8/8,PRANNOY H. S.,India,83950,70437,9,66957
2023/8/8,CHOU Tien Chen,Taipei,34810,64317,10,64077
2023/8/1,Viktor AXELSEN,Denmark,25831,107305,1,101205
2023/8/1,Anthony Sinisuka GINTING,Indonesia,95661,87211,2,87211
2023/8/1,Kunlavut VITIDSARN,Thailand,64032,77778,3,76528
2023/8/1,Kodai NARAOKA,Japan,62063,76915,4,75635
2023/8/1,Jonatan CHRISTIE,Indonesia,73442,72571,5,67541
2023/8/1,LI Shi Feng,China,95476,71448,6,71448
2023/8/1,LOH Kean Yew,Singapore,76115,71262,7,71262
2023/8/1,SHI Yu Qi,China,57945,70524,8,72174
2023/8/1,PRANNOY H. S.,India,83950,66957,9,66957
2023/8/1,CHOU Tien Chen,Taipei,34810,64077,10,68627
2023/7/25,Viktor AXELSEN,Denmark,25831,101205,1,101205
2023/7/25,Anthony Sinisuka GINTING,Indonesia,95661,87211,2,87211
2023/7/25,Kunlavut VITIDSARN,Thailand,64032,76528,3,76528
2023/7/25,Kodai NARAOKA,Japan,62063,75635,4,75635
2023/7/25,SHI Yu Qi,China,57945,72174,5,70554
2023/7/25,LI Shi Feng,China,95476,71448,6,71448
2023/7/25,LOH Kean Yew,Singapore,76115,71262,7,67782
2023/7/25,CHOU Tien Chen,Taipei,34810,68627,8,68627
2023/7/25,Jonatan CHRISTIE,Indonesia,73442,67541,9,67541
2023/7/25,PRANNOY H. S.,India,83950,66957,10,66957
2023/7/18,Viktor AXELSEN,Denmark,25831,101205,1,101205
2023/7/18,Anthony Sinisuka GINTING,Indonesia,95661,87211,2,89811
2023/7/18,Kunlavut VITIDSARN,Thailand,64032,76528,3,74898
2023/7/18,Kodai NARAOKA,Japan,62063,75635,4,77015
2023/7/18,LI Shi Feng,China,95476,71448,5,69488
2023/7/18,SHI Yu Qi,China,57945,70554,6,70554
2023/7/18,CHOU Tien Chen,Taipei,34810,68627,7,68627
2023/7/18,LOH Kean Yew,Singapore,76115,67782,8,69882
2023/7/18,Jonatan CHRISTIE,Indonesia,73442,67541,9,67541
2023/7/18,PRANNOY H. S.,India,83950,66957,10,67677
2023/7/11,Viktor AXELSEN,Denmark,25831,101205,1,101205
2023/7/11,Anthony Sinisuka GINTING,Indonesia,95661,89811,2,89811
2023/7/11,Kodai NARAOKA,Japan,62063,77015,3,77015
2023/7/11,Kunlavut VITIDSARN,Thailand,64032,74898,4,74898
2023/7/11,SHI Yu Qi,China,57945,70554,5,70554
2023/7/11,LOH Kean Yew,Singapore,76115,69882,6,69882
2023/7/11,LI Shi Feng,China,95476,69488,7,65538
2023/7/11,CHOU Tien Chen,Taipei,34810,68627,8,68627
2023/7/11,PRANNOY H. S.,India,83950,67677,9,67677
2023/7/11,Jonatan CHRISTIE,Indonesia,73442,67541,10,67541
2023/7/4,Viktor AXELSEN,Denmark,25831,101205,1,103005
2023/7/4,Anthony Sinisuka GINTING,Indonesia,95661,89811,2,89811
2023/7/4,Kodai NARAOKA,Japan,62063,77015,3,77015
2023/7/4,Kunlavut VITIDSARN,Thailand,64032,74898,4,78278
2023/7/4,SHI Yu Qi,China,57945,70554,5,70554
2023/7/4,LOH Kean Yew,Singapore,76115,69882,6,69882
2023/7/4,CHOU Tien Chen,Taipei,34810,68627,7,68627
2023/7/4,PRANNOY H. S.,India,83950,67677,8,68927
2023/7/4,Jonatan CHRISTIE,Indonesia,73442,67541,9,70921
2023/7/4,LI Shi Feng,China,95476,65538,10,65538
2023/6/27,Viktor AXELSEN,Denmark,25831,103005,1,103005
2023/6/27,Anthony Sinisuka GINTING,Indonesia,95661,89811,2,89811
2023/6/27,Kunlavut VITIDSARN,Thailand,64032,78278,3,78278
2023/6/27,Kodai NARAOKA,Japan,62063,77015,4,77015
2023/6/27,Jonatan CHRISTIE,Indonesia,73442,70921,5,70921
2023/6/27,SHI Yu Qi,China,57945,70554,6,70554
2023/6/27,LOH Kean Yew,Singapore,76115,69882,7,69882
2023/6/27,PRANNOY H. S.,India,83950,68927,8,68927
2023/6/27,CHOU Tien Chen,Taipei,34810,68627,9,70827
2023/6/27,LI Shi Feng,China,95476,65538,10,65538
2023/6/20,Viktor AXELSEN,Denmark,25831,103005,1,103005
2023/6/20,Anthony Sinisuka GINTING,Indonesia,95661,89811,2,86211
2023/6/20,Kunlavut VITIDSARN,Thailand,64032,78278,3,78278
2023/6/20,Kodai NARAOKA,Japan,62063,77015,4,76365
2023/6/20,Jonatan CHRISTIE,Indonesia,73442,70921,5,69121
2023/6/20,CHOU Tien Chen,Taipei,34810,70827,6,69027
2023/6/20,SHI Yu Qi,China,57945,70554,7,70554
2023/6/20,LOH Kean Yew,Singapore,76115,69882,8,71682
2023/6/20,PRANNOY H. S.,India,83950,68927,9,68927
2023/6/20,LI Shi Feng,China,95476,65538,10,60738
2023/6/13,Viktor AXELSEN,Denmark,25831,103005,1,103005
2023/6/13,Anthony Sinisuka GINTING,Indonesia,95661,86211,2,81811
2023/6/13,Kunlavut VITIDSARN,Thailand,64032,78278,3,74898
2023/6/13,Kodai NARAOKA,Japan,62063,76365,4,74165
2023/6/13,LOH Kean Yew,Singapore,76115,71682,5,71682
2023/6/13,SHI Yu Qi,China,57945,70554,6,68824
2023/6/13,Jonatan CHRISTIE,Indonesia,73442,69121,7,69121
2023/6/13,CHOU Tien Chen,Taipei,34810,69027,8,69027
2023/6/13,PRANNOY H. S.,India,83950,68927,9,68927
2023/6/13,LI Shi Feng,China,95476,60738,10,60738
2023/6/6,Viktor AXELSEN,Denmark,25831,103005,1,103005
2023/6/6,Anthony Sinisuka GINTING,Indonesia,95661,81811,2,81811
2023/6/6,Kunlavut VITIDSARN,Thailand,64032,74898,3,69548
2023/6/6,Kodai NARAOKA,Japan,62063,74165,4,74165
2023/6/6,LOH Kean Yew,Singapore,76115,71682,5,71682
2023/6/6,Jonatan CHRISTIE,Indonesia,73442,69121,6,69121
2023/6/6,CHOU Tien Chen,Taipei,34810,69027,7,69027
2023/6/6,PRANNOY H. S.,India,83950,68927,8,68927
2023/6/6,SHI Yu Qi,China,57945,68824,9,68824
2023/6/6,LEE Zii Jia,Malaysia,81561,59876,10,59876
2023/5/30,Viktor AXELSEN,Denmark,25831,103005,1,103005
2023/5/30,Anthony Sinisuka GINTING,Indonesia,95661,81811,2,81811
2023/5/30,Kodai NARAOKA,Japan,62063,74165,3,74165
2023/5/30,LOH Kean Yew,Singapore,76115,71682,4,71682
2023/5/30,Kunlavut VITIDSARN,Thailand,64032,69548,5,69548
2023/5/30,Jonatan CHRISTIE,Indonesia,73442,69121,6,69121
2023/5/30,CHOU Tien Chen,Taipei,34810,69027,7,69267
2023/5/30,PRANNOY H. S.,India,83950,68927,8,66147
2023/5/30,SHI Yu Qi,China,57945,68824,9,68824
2023/5/30,LEE Zii Jia,Malaysia,81561,59876,10,59276
2023/5/23,Viktor AXELSEN,Denmark,25831,103005,1,103005
2023/5/23,Anthony Sinisuka GINTING,Indonesia,95661,81811,2,80858
2023/5/23,Kodai NARAOKA,Japan,62063,74165,3,74422
2023/5/23,LOH Kean Yew,Singapore,76115,71682,4,71207
2023/5/23,Kunlavut VITIDSARN,Thailand,64032,69548,5,64920
2023/5/23,CHOU Tien Chen,Taipei,34810,69267,6,69267
2023/5/23,Jonatan CHRISTIE,Indonesia,73442,69121,7,66220
2023/5/23,SHI Yu Qi,China,57945,68824,8,64540
2023/5/23,PRANNOY H. S.,India,83950,66147,9,66147
2023/5/23,LEE Zii Jia,Malaysia,81561,59276,10,65405
2023/5/16,Viktor AXELSEN,Denmark,25831,103005,1,103906
2023/5/16,Anthony Sinisuka GINTING,Indonesia,95661,80858,2,82979
2023/5/16,Kodai NARAOKA,Japan,62063,74422,3,74422
2023/5/16,LOH Kean Yew,Singapore,76115,71207,4,72474
2023/5/16,CHOU Tien Chen,Taipei,34810,69267,5,71266
2023/5/16,Jonatan CHRISTIE,Indonesia,73442,66220,6,70712
2023/5/16,PRANNOY H. S.,India,83950,66147,7,66147
2023/5/16,LEE Zii Jia,Malaysia,81561,65405,8,67468
2023/5/16,Kunlavut VITIDSARN,Thailand,64032,64920,9,68839
2023/5/16,SHI Yu Qi,China,57945,64540,10,64540
2023/5/9,Viktor AXELSEN,Denmark,25831,103906,1,103906
2023/5/9,Anthony Sinisuka GINTING,Indonesia,95661,82979,2,82979
2023/5/9,Kodai NARAOKA,Japan,62063,74422,3,74422
2023/5/9,LOH Kean Yew,Singapore,76115,72474,4,72474
2023/5/9,CHOU Tien Chen,Taipei,34810,71266,5,71266
2023/5/9,Jonatan CHRISTIE,Indonesia,73442,70712,6,70712
2023/5/9,Kunlavut VITIDSARN,Thailand,64032,68839,7,68839
2023/5/9,LEE Zii Jia,Malaysia,81561,67468,8,67468
2023/5/9,PRANNOY H. S.,India,83950,66147,9,66147
2023/5/9,SHI Yu Qi,China,57945,64540,10,64540
2023/5/2,Viktor AXELSEN,Denmark,25831,103906,1,108206
2023/5/2,Anthony Sinisuka GINTING,Indonesia,95661,82979,2,77579
2023/5/2,Kodai NARAOKA,Japan,62063,74422,3,73322
2023/5/2,LOH Kean Yew,Singapore,76115,72474,4,68874
2023/5/2,CHOU Tien Chen,Taipei,34810,71266,5,71266
2023/5/2,Jonatan CHRISTIE,Indonesia,73442,70712,6,76112
2023/5/2,Kunlavut VITIDSARN,Thailand,64032,68839,7,67039
2023/5/2,LEE Zii Jia,Malaysia,81561,67468,8,75868
2023/5/2,PRANNOY H. S.,India,83950,66147,9,64347
2023/5/2,SHI Yu Qi,China,57945,64540,10,62400
2023/4/25,Viktor AXELSEN,Denmark,25831,108206,1,108206
2023/4/25,Anthony Sinisuka GINTING,Indonesia,95661,77579,2,77579
2023/4/25,Jonatan CHRISTIE,Indonesia,73442,76112,3,76112
2023/4/25,LEE Zii Jia,Malaysia,81561,75868,4,75868
2023/4/25,Kodai NARAOKA,Japan,62063,73322,5,73322
2023/4/25,CHOU Tien Chen,Taipei,34810,71266,6,71266
2023/4/25,LOH Kean Yew,Singapore,76115,68874,7,68874
2023/4/25,Kunlavut VITIDSARN,Thailand,64032,67039,8,67039
2023/4/25,PRANNOY H. S.,India,83950,64347,9,64347
2023/4/25,SHI Yu Qi,China,57945,62400,10,62400
2023/4/18,Viktor AXELSEN,Denmark,25831,108206,1,108206
2023/4/18,Anthony Sinisuka GINTING,Indonesia,95661,77579,2,77579
2023/4/18,Jonatan CHRISTIE,Indonesia,73442,76112,3,76112
2023/4/18,LEE Zii Jia,Malaysia,81561,75868,4,75868
2023/4/18,Kodai NARAOKA,Japan,62063,73322,5,73772
2023/4/18,CHOU Tien Chen,Taipei,34810,71266,6,71266
2023/4/18,LOH Kean Yew,Singapore,76115,68874,7,68874
2023/4/18,Kunlavut VITIDSARN,Thailand,64032,67039,8,67039
2023/4/18,PRANNOY H. S.,India,83950,64347,9,64347
2023/4/18,SHI Yu Qi,China,57945,62400,10,62400
2023/4/11,Viktor AXELSEN,Denmark,25831,108206,1,108206
2023/4/11,Anthony Sinisuka GINTING,Indonesia,95661,77579,2,77579
2023/4/11,Jonatan CHRISTIE,Indonesia,73442,76112,3,79112
2023/4/11,LEE Zii Jia,Malaysia,81561,75868,4,75868
2023/4/11,Kodai NARAOKA,Japan,62063,73772,5,73772
2023/4/11,CHOU Tien Chen,Taipei,34810,71266,6,71266
2023/4/11,LOH Kean Yew,Singapore,76115,68874,7,68874
2023/4/11,Kunlavut VITIDSARN,Thailand,64032,67039,8,69079
2023/4/11,PRANNOY H. S.,India,83950,64347,9,64347
2023/4/11,SHI Yu Qi,China,57945,62400,10,62400
2023/4/4,Viktor AXELSEN,Denmark,25831,108206,1,108206
2023/4/4,Jonatan CHRISTIE,Indonesia,73442,79112,2,79112
2023/4/4,Anthony Sinisuka GINTING,Indonesia,95661,77579,3,77579
2023/4/4,LEE Zii Jia,Malaysia,81561,75868,4,75868
2023/4/4,Kodai NARAOKA,Japan,62063,73772,5,73772
2023/4/4,CHOU Tien Chen,Taipei,34810,71266,6,71266
2023/4/4,Kunlavut VITIDSARN,Thailand,64032,69079,7,69079
2023/4/4,LOH Kean Yew,Singapore,76115,68874,8,68874
2023/4/4,PRANNOY H. S.,India,83950,64347,9,64347
2023/4/4,SHI Yu Qi,China,57945,62400,10,62400
2023/3/28,Viktor AXELSEN,Denmark,25831,108206,1,108206
2023/3/28,Jonatan CHRISTIE,Indonesia,73442,79112,2,80062
2023/3/28,Anthony Sinisuka GINTING,Indonesia,95661,77579,3,77579
2023/3/28,LEE Zii Jia,Malaysia,81561,75868,4,74568
2023/3/28,Kodai NARAOKA,Japan,62063,73772,5,73772
2023/3/28,CHOU Tien Chen,Taipei,34810,71266,6,70116
2023/3/28,Kunlavut VITIDSARN,Thailand,64032,69079,7,69079
2023/3/28,LOH Kean Yew,Singapore,76115,68874,8,68874
2023/3/28,PRANNOY H. S.,India,83950,64347,9,65497
2023/3/28,SHI Yu Qi,China,57945,62400,10,62400
2023/3/21,Viktor AXELSEN,Denmark,25831,108206,1,114156
2023/3/21,Jonatan CHRISTIE,Indonesia,73442,80062,2,80612
2023/3/21,Anthony Sinisuka GINTING,Indonesia,95661,77579,3,77579
2023/3/21,LEE Zii Jia,Malaysia,81561,74568,4,74568
2023/3/21,Kodai NARAOKA,Japan,62063,73772,5,72672
2023/3/21,CHOU Tien Chen,Taipei,34810,70116,6,73716
2023/3/21,Kunlavut VITIDSARN,Thailand,64032,69079,7,69079
2023/3/21,LOH Kean Yew,Singapore,76115,68874,8,68874
2023/3/21,PRANNOY H. S.,India,83950,65497,9,65497
2023/3/21,SHI Yu Qi,China,57945,62400,10,62400
2023/3/14,Viktor AXELSEN,Denmark,25831,114156,1,114156
2023/3/14,Jonatan CHRISTIE,Indonesia,73442,80612,2,80612
2023/3/14,Anthony Sinisuka GINTING,Indonesia,95661,77579,3,77579
2023/3/14,LEE Zii Jia,Malaysia,81561,74568,4,75868
2023/3/14,CHOU Tien Chen,Taipei,34810,73716,5,73716
2023/3/14,Kodai NARAOKA,Japan,62063,72672,6,72672
2023/3/14,Kunlavut VITIDSARN,Thailand,64032,69079,7,72229
2023/3/14,LOH Kean Yew,Singapore,76115,68874,8,68874
2023/3/14,PRANNOY H. S.,India,83950,65497,9,65497
2023/3/14,LU Guang Zu,China,77427,58230,10,58230
2023/3/7,Viktor AXELSEN,Denmark,25831,114156,1,114156
2023/3/7,Jonatan CHRISTIE,Indonesia,73442,80612,2,80612
2023/3/7,Anthony Sinisuka GINTING,Indonesia,95661,77579,3,77579
2023/3/7,LEE Zii Jia,Malaysia,81561,75868,4,75868
2023/3/7,CHOU Tien Chen,Taipei,34810,73716,5,73716
2023/3/7,Kodai NARAOKA,Japan,62063,72672,6,72672
2023/3/7,Kunlavut VITIDSARN,Thailand,64032,72229,7,72229
2023/3/7,LOH Kean Yew,Singapore,76115,68874,8,68874
2023/3/7,PRANNOY H. S.,India,83950,65497,9,65497
2023/3/7,LU Guang Zu,China,77427,58230,10,58230
2023/2/28,Viktor AXELSEN,Denmark,25831,114156,1,114156
2023/2/28,Jonatan CHRISTIE,Indonesia,73442,80612,2,80612
